X1,y
4437.5,0.7606906
11,0.001780269
33250,5.623894639
1000000,128.9862912
22.125,0.003781025
6044444.444,341.1324697
100000,14.84815305
110000,16.20120299
221250,30.41616135
7.75,0.001085608
443750,58.75797739
3.25,0.000499074
666250,86.15385439
777500,99.150391
4066666.667,377.7339223
100,0.015309063
888.75,0.112305204
5.5,0.000714778
2.125,0.000214158
7.75,0.000988018
4437.5,0.562548121
11,0.001378162
33250,4.207806526
1000000,120.4628789
22.125,0.002707479
6044444.444,596.2172674
888750,88.68410068
11,0.001330736
3.25,0.00038471
6662.5,0.834276637
33250,4.117580262
1100000,107.1576969
9011111.111,498.1750204
33.25,0.004095029
6044444.444,394.8165258
7033333.333,434.2698855
888750,127.309728
11,0.002248645
3.25,0.001017544
6662.5,1.58754128
33250,7.91775444
1100000,146.111031
9011111.111,346.6116626
33.25,0.008230104
6044444.444,314.2452145
7033333.333,328.0154254
110000,22.30232774
443.75,0.097669198
221.25,0.050681704
6662.5,1.453981899
33.25,0.007313944
666250,99.8831975
777500,111.7827535
5.5,0.001277134
1000000,133.1259258
1100000,141.7536887
888.75,0.239519433
5.5,0.001624782
2.125,0.00057317
7.75,0.002156032
4437.5,1.186841596
11,0.002947912
33250,8.645962701
1000000,141.6775415
22.125,0.006223434
6044444.444,309.5448426
888.75,0.234298302
5.5,0.00147108
2.125,0.000632759
7.75,0.002070748
4437.5,1.153700822
11,0.002885061
33250,8.456729005
1000000,143.8170257
22.125,0.005787982
6044444.444,312.5335561
888750,124.5059951
11,0.002192332
3.25,0.000831606
6662.5,1.520239231
33250,7.403698866
1100000,143.3825709
9011111.111,341.2601113
33.25,0.007243377
6044444.444,309.7745452
7033333.333,323.2939309
888.75,0.709404299
5.5,0.004323325
2.125,0.001791304
7.75,0.006042423
4437.5,3.445123138
11,0.008746374
33250,20.4674041
1000000,90.34500253
22.125,0.017936652
6044444.444,107.6834962
1100000,72.86255646
221250,51.52309933
55.5,0.040656591
110,0.079803795
2.125,0.001480086
100000,36.42801425
7775,5.302965775
5055555.556,88.05414976
443750,61.69260343
1000,0.72046878
100000,24.67415409
110000,25.75498596
3325,1.729484768
332500,38.87554132
110,0.059398277
22125,9.483977725
443.75,0.238457027
777500,47.50758405
888750,48.41345697
1000000,49.11004089
888750,49.6694858
11,0.006442518
3.25,0.001928478
6662.5,3.613230094
33250,14.05964884
1100000,50.59161947
9011111.111,57.01602688
33.25,0.019684365
6044444.444,56.08521762
7033333.333,56.52993593
110000,100.7739576
443.75,2.023611049
221.25,1.014711217
6662.5,24.5701712
33.25,0.153975413
666250,120.9142171
777500,121.6133383
5.5,0.025595027
1000000,122.5620578
1100000,122.8639965
110000,16.726282
443.75,0.097032076
221.25,0.047066809
6662.5,1.403543476
33.25,0.006826148
666250,47.65617421
777500,50.78851184
5.5,0.001228049
1000000,56.04038827
1100000,58.0550336
110000,9.559282568
7.75,0.000674205
332500,26.36722925
443.75,0.040204134
221.25,0.0210728
666250,49.36211795
777500,55.78370322
4437.5,0.396469211
1000000,66.7456503
1100000,70.99700579
888.75,0.539534583
5.5,0.003168159
2.125,0.001252891
7.75,0.004717651
4437.5,2.635155911
11,0.007007865
33250,15.73101066
1000000,69.88243637
22.125,0.013714912
6044444.444,85.74808183
888750,77.25064616
11,0.001058499
3.25,0.000325382
6662.5,0.648856911
33250,3.221199652
1100000,94.01160552
9011111.111,441.366947
33.25,0.003124084
6044444.444,354.4361509
7033333.333,388.0490419
888750,132.5620275
11,0.002628807
3.25,0.000793985
6662.5,1.534112561
33250,7.575047735
1100000,149.9940134
9011111.111,282.6403033
33.25,0.007584151
6044444.444,262.3688839
7033333.333,270.2960242
888750,168.7277806
11,0.003046413
3.25,0.000858847
6662.5,1.790469953
33250,8.885786572
1100000,192.6001922
9011111.111,428.1846252
33.25,0.009007335
6044444.444,387.6430152
7033333.333,404.7218731
888750,99.97116773
11,0.004028646
3.25,0.001174153
6662.5,2.511204972
33250,11.72346177
1100000,106.0754563
9011111.111,151.343078
33.25,0.012548285
6044444.444,144.5938237
7033333.333,147.5748731
666.25,0.68254121
11,0.010811351
5.5,0.005452584
5550,5.546229107
9011111.111,117.7220844
33.25,0.03365952
100,0.101009373
8887.5,8.738835111
77750,51.77679179
443750,94.06395217
6662.5,0.943901116
22125,3.059520357
55.5,0.007840744
221250,24.22276367
44375,6.038560355
77750,10.27552526
2.125,0.000319774
777500,49.92951124
7033333.333,72.51479102
888750,52.40500467
888.75,1.273343312
5.5,0.007943855
2.125,0.002806007
7.75,0.011102858
4437.5,6.152843002
11,0.015720411
33250,35.40751256
1000000,124.1624826
22.125,0.031818463
6044444.444,153.8789409
888750,62.11344535
11,0.002879383
3.25,0.000913042
6662.5,1.618628334
33250,7.423502325
1100000,66.24767374
9011111.111,99.39219984
33.25,0.008564183
6044444.444,94.59172356
7033333.333,96.75251647
888.75,0.312721765
5.5,0.002029584
2.125,0.000686927
7.75,0.002752743
4437.5,1.500214283
11,0.003833857
33250,9.386708336
1000000,71.74062769
22.125,0.007876635
6044444.444,112.6975217
888.75,0.30723318
5.5,0.00195029
2.125,0.000726856
7.75,0.002791134
4437.5,1.488511326
11,0.003964332
33250,9.229807907
1000000,71.57895604
22.125,0.00789152
6044444.444,111.9297568
110000,12.49001251
443.75,0.067925201
221.25,0.034033657
6662.5,0.983019291
33.25,0.005023342
666250,31.54522253
777500,32.95681392
5.5,0.000782372
1000000,35.0456232
1100000,35.76129127
888.75,0.516136938
5.5,0.003516795
2.125,0.00135608
7.75,0.004776791
4437.5,2.559872484
11,0.006504833
33250,15.88576353
1000000,115.9925651
22.125,0.013389569
6044444.444,177.3128599
110000,37.56341334
443.75,0.253928745
221.25,0.125854956
6662.5,3.670390921
33.25,0.019401061
666250,101.8631013
777500,108.3823294
5.5,0.003248846
1000000,118.0358569
1100000,121.3893166
888750,111.8706185
11,0.00622976
3.25,0.002009901
6662.5,3.726005043
33250,15.53875846
1100000,120.3797424
9011111.111,191.6840878
33.25,0.019191188
6044444.444,181.4842865
7033333.333,185.9644936
888750,110.1754509
11,0.006594065
3.25,0.001940358
6662.5,3.937367997
33250,16.48351781
1100000,118.3903348
9011111.111,180.2786632
33.25,0.021781913
6044444.444,171.1651348
7033333.333,175.1543586
44375,20.50603937
3325,1.970081046
3.25,0.00211197
4.375,0.002506135
443750,83.14367473
55.5,0.034037165
8022222.222,184.5418342
3077777.778,156.7721552
8887.5,5.118144409
5.5,0.003063738
888750,111.7572945
11,0.004490453
3.25,0.001417451
6662.5,2.825720917
33250,13.0857467
1100000,118.2697684
9011111.111,175.4293366
33.25,0.014020682
6044444.444,167.4478822
7033333.333,171.2064173
332.5,0.051405087
33250,4.163851826
100000,9.41829365
443.75,0.065887835
555,0.081076253
11000,1.534203369
110000,9.984662061
443750,18.85238497
2.125,0.000358941
888.75,0.130284983
888750,124.5629644
11,0.001936372
3.25,0.000550779
6662.5,1.155709208
33250,5.811130679
1100000,143.436728
9011111.111,291.2212372
33.25,0.005684585
6044444.444,272.8441519
7033333.333,281.0967685
888.75,0.176511627
5.5,0.001105878
2.125,0.000532361
7.75,0.001561145
4437.5,0.868482261
11,0.002211759
33250,6.410521133
1000000,101.2049972
22.125,0.00441947
6044444.444,177.4268785
22125,15.49161764
33250,20.67210873
44375,25.42834344
55500,29.76591591
66625,33.71998178
77750,37.34013871
88875,40.67549307
100000,43.76891009
110000,46.37245213
221250,68.28438049
666.25,0.188232929
11,0.003246169
5.5,0.001656733
5550,1.581867862
9011111.111,258.7774737
33.25,0.010112895
100,0.029259095
2212.5,0.637731492
77750,20.08243315
443750,83.81582782
888750,92.05382736
11,0.002515577
3.25,0.00080918
6662.5,1.595454434
33250,7.621063834
1100000,100.006665
9011111.111,153.7999369
33.25,0.007970869
6044444.444,146.7283465
7033333.333,149.9456204
1100,0.058958937
666250,33.57372829
10,0.000506888
3325,0.177685893
777.5,0.042769964
5.5,0.000272575
10000,0.533736405
55.5,0.003056898
7775,0.41429297
2.125,0.000119971
666.25,0.070346101
11,0.001112224
5.5,0.000540712
5550,0.583164657
9011111.111,66.66050498
33.25,0.003418295
100,0.010745406
2212.5,0.233699003
77750,7.366822057
443750,26.99340141
888750,7.32834821
11,9.7989E-05
3.25,9.72093E-06
6662.5,0.060548317
33250,0.297806302
1100000,8.739135773
9011111.111,32.62606155
33.25,0.000270861
6044444.444,27.75544139
7033333.333,29.84408306
11000,3.775728253
55.5,0.01935409
110000,29.96217608
33250,11.01472546
66625,20.48320465
2.125,0.000826669
666250,65.59628567
6044444.444,76.95380479
777500,67.33708124
77.75,0.027591922
888750,100.9578425
11,0.002208024
3.25,0.000663328
6662.5,1.363826501
33250,6.74053378
1100000,113.5383712
9011111.111,226.8778717
33.25,0.007315065
6044444.444,210.5822396
7033333.333,217.8940004
888750,105.4459414
555,0.12354565
1100000,122.1790205
5055555.556,296.4191196
6044444.444,320.5432667
2088888.889,182.7702396
5.5,0.001297492
2.125,0.00057182
22125,4.60453965
110000,19.67335968
110000,22.90646034
443.75,0.126235654
221.25,0.066859292
6662.5,1.852087394
33.25,0.009250284
666250,60.60897447
777500,63.60111914
5.5,0.001560172
1000000,68.24461211
1100000,69.9043453
666.25,0.127444109
11,0.001841214
5.5,0.000985341
5550,1.048357249
9011111.111,174.2322211
33.25,0.006137919
100,0.018470674
2212.5,0.402349976
77750,13.90549365
443750,61.25153997
2212.5,0.269851883
666250,68.32555977
3325,0.410141066
7033333.333,334.3263343
4437.5,0.544719391
33.25,0.003864218
6662.5,0.806139364
66625,7.934185214
4066666.667,261.0566573
100,0.011261957
888.75,0.002196428
1000,0.002531043
1100,0.002821504
5055555.556,10.2629066
6662.5,0.015675443
2212.5,0.005451477
3325,0.007931529
7.75,3.18462E-06
2.125,0.0001
2088888.889,4.584395787
110000,23.50299536
7.75,0.002003631
332500,50.80267088
443.75,0.119154661
221.25,0.058356082
666250,71.49058023
777500,75.5041017
4437.5,1.180357404
1000000,81.3431844
1100000,83.34077423
110000,12.32962057
221250,20.65848296
6044444.444,71.70728208
55500,6.760343962
443750,32.3407002
555000,36.46431322
44.375,0.005910063
7775,1.01245047
332.5,0.046286148
1000000,46.58532059
110000,11.23411166
221250,15.3909699
6044444.444,28.54982579
55500,7.381066304
443750,19.73054827
555000,20.94032972
44.375,0.008281899
7775,1.36817714
332.5,0.064533347
1000000,23.48302203
332500,62.10401396
443750,66.3583343
1100,1.145145938
88875,39.71230831
777500,73.79169665
888750,75.38114564
1000000,76.71865492
3.25,0.003576233
2088888.889,83.86025729
3077777.778,87.20539676
888750,154.0038207
11,0.00288821
3.25,0.000823587
6662.5,1.784347137
33250,8.799266843
1100000,172.7525585
9011111.111,321.6382823
33.25,0.008938769
6044444.444,301.7329961
7033333.333,310.4820513
110000,14.78007057
443.75,0.173447892
221.25,0.079505588
6662.5,2.338162129
33.25,0.013040631
666250,25.18082301
777500,26.15058736
5.5,0.002159966
1000000,27.74986526
1100000,28.36333622
100000,22.28667421
110000,23.19378022
3325,1.610632033
332500,33.95160443
110,0.055005954
22125,8.669774284
443.75,0.223965013
777500,42.26102888
888750,43.39007516
1000000,44.34211901
777500,0.483145372
66625,0.042740161
1000,0.000556384
1100000,0.684546471
443.75,0.000321712
33250,0.021227969
9011111.111,4.619524414
4066666.667,2.323119258
5055555.556,2.836672219
6044444.444,3.339335549
777500,0.321218547
66625,0.027385298
1000,0.000431986
1100000,0.44391739
443.75,0.000208306
33250,0.014340612
9011111.111,3.099232227
4066666.667,1.552555244
5055555.556,1.892350763
6044444.444,2.227305088
777500,63.18548031
55.5,0.056345113
7775,7.709564523
1100000,63.95680226
100000,48.0299119
332.5,0.339308267
3077777.778,64.89392641
332500,60.07897016
2.125,0.002243418
11000,10.56094462
110000,14.24761784
221250,25.37099355
6044444.444,65.0682442
55500,7.629545364
443750,38.97936539
555000,43.18101014
44.375,0.006396396
7775,1.117267898
332.5,0.044308965
1000000,52.56324131
888750,54.81985649
11,0.001611856
3.25,0.000469777
6662.5,0.952268516
33250,4.605500874
1100000,58.55010255
9011111.111,96.46279022
33.25,0.004717157
6044444.444,89.93707137
7033333.333,92.83718205
110000,3.744003828
443.75,0.015856742
221.25,0.007935147
6662.5,0.240749531
33.25,0.00116866
666250,15.16169837
777500,16.69093449
5.5,0.000202359
1000000,19.40229827
1100000,20.47155793
66625,1.535071229
77750,1.78339612
88875,1.999591053
5055555.556,29.74235901
100000,2.192037425
110000,2.355735845
221250,4.593144798
332500,6.794716988
443750,8.398186175
555000,9.771677143
110000,26.70839573
443.75,0.178725921
221.25,0.092698741
6662.5,2.621351038
33.25,0.013650189
666250,55.7724896
777500,58.09217607
5.5,0.002319161
1000000,61.89227919
1100000,63.32325926
332500,39.5187923
443750,42.52722774
1100,0.976772648
88875,26.13205
777500,47.85780032
888750,48.95878191
1000000,49.86600566
3.25,0.003073841
2088888.889,54.44276326
3077777.778,56.5771376
110000,15.83546963
443.75,0.127677818
221.25,0.058784921
6662.5,1.829574642
33.25,0.009530179
666250,37.07378087
777500,39.58041702
5.5,0.001646136
1000000,43.67780083
1100000,45.19369024
110000,16.26903318
443.75,0.077948745
221.25,0.037797967
6662.5,1.147707493
33.25,0.00586392
666250,51.73236885
777500,54.96550691
5.5,0.000982899
1000000,59.58505485
1100000,61.13791841
55.5,0.00086082
66.625,0.001042093
2088888.889,12.44379567
6.625,0.000153992
88.875,0.001368256
555000,6.233464336
33250,0.475354895
8887.5,0.135412516
11,0.000226665
777500,7.788267647
888.75,0.092499908
5.5,0.00063311
2.125,0.000271322
7.75,0.000953918
4437.5,0.460119112
11,0.001381146
33250,3.394643486
1000000,57.1156766
22.125,0.002389297
6044444.444,109.4110797
110000,10.00185389
443.75,0.051101636
221.25,0.028390531
6662.5,0.755827875
33.25,0.003937633
666250,29.84351082
777500,31.59001053
5.5,0.00056576
1000000,34.35147453
1100000,35.36760792
888750,60.37643284
11,0.003342455
3.25,0.000886887
6662.5,1.891666648
33250,8.545621974
1100000,64.35835815
9011111.111,98.49384256
33.25,0.009183516
6044444.444,93.04256407
7033333.333,95.44908457
55500,15.52177898
1100000,40.22383558
33.25,0.016305406
7033333.333,53.82912945
10,0.00506605
443750,34.29045561
555,0.272094914
6.625,0.003436428
666.25,0.32490105
77750,18.72726875
888.75,0.766410124
5.5,0.004620915
2.125,0.001788325
7.75,0.00647648
4437.5,3.723270281
11,0.009183137
33250,24.19918323
1000000,141.4635487
22.125,0.01853221
6044444.444,177.4303753
332500,76.43517514
443750,80.50502158
1100,1.287782036
88875,50.3177741
777500,87.68201401
888750,89.24804755
1000000,90.56258924
3.25,0.003836598
2088888.889,97.18786017
3077777.778,100.118153
66625,1.766405483
22125,0.601763827
4066666.667,37.45101725
888750,16.92037854
5055555.556,40.43254662
332.5,0.008383619
332500,7.752663043
88.875,0.002329609
33250,0.896968703
110000,2.883427652
888.75,0.658033212
5.5,0.003957176
2.125,0.001425191
7.75,0.005576976
4437.5,3.151948038
11,0.008155371
33250,18.04190744
1000000,67.10257517
22.125,0.017121519
6044444.444,85.60942546
777500,0.194659159
66625,0.017696651
1000,0.000342393
1100000,0.268721099
443.75,0.000128654
33250,0.008349344
9011111.111,1.895200884
4066666.667,0.950133149
5055555.556,1.159536947
6044444.444,1.359273534
777500,0.155832394
66625,0.013863428
1000,0.000237312
1100000,0.214486933
443.75,8.39809E-05
33250,0.007069418
9011111.111,1.497110363
4066666.667,0.75292087
5055555.556,0.910228404
6044444.444,1.063376464
443750,70.14672596
10,0.002385717
666250,96.3936918
6044444.444,336.2203405
11,0.00262036
7775,1.888286722
888.75,0.218802646
1100000,140.7408617
2088888.889,212.8640088
3077777.778,259.4073707
888750,129.6407891
11,0.002024055
3.25,0.000591936
6662.5,1.297762644
33250,6.402075841
1100000,150.3038686
9011111.111,343.5755036
33.25,0.006461425
6044444.444,316.4673559
7033333.333,328.1129272
888.75,0.001754237
5.5,1.45088E-05
2.125,4.9109E-06
7.75,1.81005E-05
4437.5,0.008518032
11,2.0352E-05
33250,0.063213464
1000000,1.854906441
22.125,3.67368E-05
6044444.444,9.935029293
1000000,117.066199
2.125,0.000185169
7775,1.044820304
3077777.778,307.3697706
332500,40.92842948
6.625,0.000856242
66625,8.905544262
44.375,0.005951444
7033333.333,592.5140717
3.25,0.000369478
888750,121.2805238
11,0.002184155
3.25,0.00063428
6662.5,1.207354501
33250,6.025189406
1100000,142.329614
9011111.111,405.0569701
33.25,0.006384108
6044444.444,362.7448515
7033333.333,381.3824532
888750,123.0875956
11,0.001994976
3.25,0.000698429
6662.5,1.217891575
33250,5.987519856
1100000,146.1323587
9011111.111,413.6107341
33.25,0.006451861
6044444.444,369.676682
7033333.333,387.8060566
110000,7.170170042
443.75,0.033961307
221.25,0.016072361
6662.5,0.505285501
33.25,0.002478843
666250,30.41473341
777500,33.58895161
5.5,0.000447622
1000000,38.8322762
1100000,40.83820362
221.25,0.012085701
1000000,32.40837987
11000,0.667196588
6044444.444,73.09214029
332.5,0.019046106
443.75,0.026598125
555,0.034067262
77.75,0.004944761
777.5,0.048218731
888.75,0.055012888
110000,30.48370395
443.75,0.400006503
221.25,0.191487716
6662.5,5.37132279
33.25,0.031042781
666250,40.36326886
777500,40.72467451
5.5,0.005290261
1000000,41.23340128
1100000,41.41327915
110000,15.41541663
221250,27.07412667
6044444.444,96.94721816
55500,8.410576332
443750,45.12970855
555000,51.52617748
44.375,0.006980418
7775,1.232902233
332.5,0.049977473
1000000,67.31340405
888750,99.42952932
11,0.002071035
3.25,0.000641422
6662.5,1.203638337
33250,5.986393142
1100000,110.6519322
9011111.111,199.0928291
33.25,0.00599565
6044444.444,187.4562371
7033333.333,192.6813639
666.25,0.020815927
11,0.000373379
5.5,0.000172004
5550,0.175044593
9011111.111,91.85770335
33.25,0.00110907
100,0.00307506
2212.5,0.06930354
77750,2.374663808
443750,12.90629655
44375,1.739833513
55500,2.121803913
7.75,0.000289867
6662.5,0.27663238
1000000,13.16760332
100,0.003765466
7775,0.322602958
332500,8.250997988
100000,3.500275938
5.5,0.000200921
888.75,0.212966729
5.5,0.00134815
2.125,0.000730843
7.75,0.001814365
4437.5,1.029477992
11,0.002518112
33250,7.530052095
1000000,115.6454603
22.125,0.005107153
6044444.444,203.9911715
888750,19.34130616
11,0.000296439
3.25,6.41622E-05
6662.5,0.18216819
33250,0.913328041
1100000,22.82731371
9011111.111,67.66828034
33.25,0.000914119
6044444.444,59.43205763
7033333.333,62.83081925
888.75,0.242201887
5.5,0.00170202
2.125,0.00060432
7.75,0.002296101
4437.5,1.199270434
11,0.003025833
33250,8.756914805
1000000,120.1790757
22.125,0.005821566
6044444.444,191.7448178
1000000,25.73979882
2.125,7.48816E-05
7775,0.329402267
3077777.778,46.50590314
332500,11.64105036
6.625,0.000338681
66625,2.71725081
44.375,0.002024646
7033333.333,63.59550187
3.25,0.000142911
888.75,0.33699234
5.5,0.002132693
2.125,0.000754568
7.75,0.003089986
4437.5,1.651965839
11,0.0045155
33250,11.040529
1000000,74.62445853
22.125,0.008564936
6044444.444,100.4858555
888750,72.41915229
11,0.003879012
3.25,0.001257039
6662.5,2.355845399
33250,10.67251209
1100000,76.49821665
9011111.111,107.1936808
33.25,0.012720168
6044444.444,102.7460396
7033333.333,104.7672753
888.75,0.280983106
5.5,0.00175948
2.125,0.00070376
7.75,0.002451423
4437.5,1.381228566
11,0.003476953
33250,9.461717316
1000000,73.63179451
22.125,0.007186942
6044444.444,103.4704303
11000,7.797552199
2.125,0.002134228
777500,59.06350758
1100,0.904366242
2088888.889,62.91776207
3077777.778,64.03634118
66625,28.18197362
443750,54.16798379
66.625,0.055620352
9011111.111,66.85136619
332500,41.76272938
443750,44.09639123
1100,0.707514371
88875,25.797277
777500,47.90037023
888750,48.69778939
1000000,49.35653999
3.25,0.002169044
2088888.889,52.22100102
3077777.778,53.00688961
44375,6.543607534
55500,8.178897083
7.75,0.001187489
6662.5,0.990303184
1000000,128.8751774
100,0.01466848
7775,1.156345085
332500,46.85127029
100000,14.61856138
